,search-city,search-key,company,phno,actual-address,actual-tags
16,Indore,textile-manufacturer,"Dhana Lakshmi Textile Industries in Syamala Nagar, Rajahmundry",+(91)-883-2468906,"78-15/14, Dhana Lakshmi Street, Syamala Nagar, Rajahmundry - 533103, Behind Rtc Complex Lane","Saree Wholesalers, Cloth Merchants, .."
17,Indore,textile-manufacturer,"L D Suitings Pvt Ltd in Bhilwara Ho, Bhilwara",+(91)-1482-260627,"4th Phase Riico Area, Pratap Nagar Petorl Pump, Bhilwara Ho, Bhilwara - 311001, Riico Indl Area","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
18,Indore,textile-manufacturer,"Jagdamba Textile in Jhotwara, Jaipur",+(91)-9978940232,"Shop No.204,205, 1st Floor, Khatipura Road, Jhotwara, Jaipur - 302016, Opposite   Govardhan  Mall","Fabric Wholesalers, Textile Manufacturers, .."
19,Indore,textile-manufacturer,"Moola Shah Mulakh Raj in Fatehpuri, Delhi",+(91)-9152929144,"4717, Cloth Market, Laxmi Bazar, Fatehpuri, Delhi - 110006, Near Old Delhi Railway Station","Face Mask Manufacturers, Fabric Wholesalers, .."
20,Indore,textile-manufacturer,"Janta Textile Works in Industrial Area A, Ludhiana",+(91)-9152134396,"Plot Number- 208, Industrial Area A, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","Shawl Manufacturers, Woollen Shawl Manufacturers, .."
21,Indore,textile-manufacturer,"Alpine Expo Tex Pvt Ltd in Okhla Industrial Area Phase 1, Delhi",+(91)-11-40536801,"Plot Number C 102, Okhla Industrial Area Phase 1, Delhi - 110020","Fabric Wholesalers, Ladies Readymade Garment Manufacturers, .."
22,Indore,textile-manufacturer,"Navkar Rayons Pvt. Ltd. in Bhilwara City, Bhilwara",+(91)-9152806679,"425 / U - Navkar Tower, Pur Road, Bhilwara City, Bhilwara - 311001, Near Om Textile Tower","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
23,Indore,textile-manufacturer,"Shri Ram International Company in Chandni Chowk, Delhi",+(91)-9810157843,"4434, Vishnu Bazar, Cloth Market, Fatehpuri, Chandni Chowk, Delhi - 110006, Near Fatehpuri Masjid","Readymade Garment Retailers, Fabric Manufacturers, .."
24,Indore,textile-manufacturer,"S K Trading Co in Malad West, Mumbai",+(91)-7977306951,"31, Malad Shopping Centre, 1st Floor, Malad West, Mumbai - 400064, Near Shiv Temple, Near Station","T Shirt Printers, Fabric Retailers, .."
25,Indore,textile-manufacturer,"Aurangabad Silk Mills in Aurangabad Railway Station, Aurangabad-Maharashtra",+(91)-9152454330,"Silk Milk Compound, Paithan Road, Aurangabad Railway Station, Aurangabad-Maharashtra - 431005, Near Majeediya Estate, Silk Mills Compound","Textile Manufacturers, Saree Manufacturers, .."
26,Indore,textile-manufacturer,"Venkata Krishna Textiles in Woriyur, Trichy",+(91)-431-4975667,"No 39, Panchavarna Koil Street,Thiruthanthoni Road, Woriyur, Trichy - 620003, Opposite to Post Office","Textile Retailers, Silk Saree Wholesalers, .."
27,Indore,textile-manufacturer,"Ahuja Textile Mill in Kashmir Nagar, Ludhiana",+(91)-9803804884,"Street No. 1, Gaushala Road, Kashmir Nagar, Ludhiana - 141008, Opposite Gilson Gas,","Cloth Wholesalers, Shawl Manufacturers, .."
28,Indore,textile-manufacturer,"Khem Chand Jain in Chandni Chowk, Delhi",+(91)-9152290480,"1290 Vaid Vada, Mali wara, Chandni Chowk, Delhi - 110006, Nai Sarak","Readymade Garment Retailers, Fabric Wholesalers, .."
29,Indore,textile-manufacturer,"Solitaire Home Furnishing in Panipat City, Panipat",+(91)-9152673551,"Origin Handloom, GT Road, Panipat City, Panipat - 132103, Opposite Pillar Number 47, Near-Railway Road","Blanket Wholesalers, Bed Sheet Manufacturers, .."
30,Indore,textile-manufacturer,"Shiv Shakti Synthetics & Ankit Suitings in Bhilwara HO, Bhilwara",+(91)-9152472612,"Shop No - 10, New Cloth Market, Pur Road, Bhilwara HO, Bhilwara - 311001, Near Gangapur Chouraha","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
31,Indore,textile-manufacturer,"Pothys Hyper in T Nagar, Chennai",+(91)-8939593990,"No 84 / 85, Usman Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
32,Indore,textile-manufacturer,"Maga Synthetics in Bhilwara City, Bhilwara",+(91)-9152865397,"Shop No 36, Ground Floor Tirumala Tower, Gandhi Nagar, Bhilwara City, Bhilwara - 311001, Near Ganesh Temple","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
33,Indore,textile-manufacturer,"Evergreen Uniforms in Industrial Area A, Ludhiana",+(91)-9501232332,"Plot No. 329/30, RK Road, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","T Shirt Manufacturers, Jacket Manufacturers, .."
34,Indore,textile-manufacturer,"Jay Chehar Fashion in Ring Road, Surat",+(91)-261-2330842,"H-12, Surat Textile Market, Ring Road, Surat - 395002, Near Sahara Darwaja","Saree Wholesalers, Textile Manufacturers, .."
35,Indore,textile-manufacturer,"Royal Fab in Ring Road, Surat",+(91)-261-2312964,"L/1070 Surat Textile Market, Ring Road, Surat - 395002","Saree Wholesalers, Saree Retailers, .."
36,Indore,textile-manufacturer,"Ajay Kumar Pratik Kumar in Gandhi Nagar, Delhi",+(91)-9312402305,"9/696, Kishan Dutt Gali, Subhash Road, Gandhi Nagar, Delhi - 110031, Opposite Wooden Box Factory","Readymade Garment Retailers, Readymade Garment Manufacturers, .."
37,Indore,textile-manufacturer,"Fabric Trades in Subhash Nagar, Delhi",+(91)-9152478495,"Head Office 9/56, Subhash Nagar, Delhi - 110027, Opposite Ansal Tower","Readymade Garment Retailers, Readymade Garment Wholesalers, .."
38,Indore,textile-manufacturer,"Pothys in T Nagar, Chennai",+(91)-9152751931,"No 15, Nageshwaran Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
39,Indore,textile-manufacturer,"Mayur Decor Mayur Home in Panipat City, Panipat",+(91)-9996922229,"85-86, Part-1, HUDA, Sector-25, Panipat City, Panipat - 132103, Opp.Khadi Ashram","Blanket Manufacturers, Bed Sheet Wholesalers, .."
40,Indore,textile-manufacturer,"H P Singh Agencies Pvt Ltd in Nehru Place, Delhi",+(91)-9152470822,"G-1,Vaikunth,82-83, Nehru Place, Delhi - 110019, Near Dtc Bus Terminal Parking","Readymade Garment Retailers, Fabric Wholesalers, .."
41,Indore,textile-manufacturer,"Kalanjiyam in T Nagar, Chennai",+(91)-44-24323407,"Shop No 38, Ranganathan Street, T Nagar, Chennai - 600017, Near Railway Station","Readymade Garment Retailers, Tailors For Women, .."
42,Indore,textile-manufacturer,"Citex Overseas in Sanwer Road, Indore",+(91)-7415020001,"plot no 2 sector D, Sanwer Road, Indore - 452015, opposite banganga polic station","Textile Manufacturers, Cotton Manufacturers, .."
43,Indore,textile-manufacturer,"Nayak Textile Pvt Ltd (Factory) in Indore City, Indore",+(91)-8871363631,"2 South Yashwant Ganj, M. T. Cloth Market, Indore City, Indore - 452002, Near Naveenchitra Tokij","Textile Manufacturers, Flannel Cloth Manufacturers, .."
44,Indore,textile-manufacturer,"Jivan Jyoti Textile Traders in Yn Road, Indore",+(91)-731-2530395,"305, 3rd Floor, UG 6B, Starlit Tower, 29 Y N Road, Yn Road, Indore - 452003, Opposite State Bank Of India","Non Woven Fabric Bag Manufacturers, Fabric Manufacturers, .."
45,Indore,textile-manufacturer,"Nakoda Textiles in Malwa Mill, Indore",+(91)-9755316161,"339, SHIVAJI NAGAR, Malwa Mill, Indore - 452003, NEAR MALWA MILL","Textile Manufacturers, Flannel Cloth Manufacturers, .."
46,Indore,textile-manufacturer,"Shubham Textiles in Mt Cloth Market, Indore",+(91)-731-2452988,"314, Mt Cloth Market, Indore - 452002","Textile Manufacturers, Textile Fabric Manufacturers, .."
47,Indore,textile-manufacturer,"Madhumilan Industries Ltd in South Tukoganj, Indore",+(91)-731-2512073,"5, South Tukoganj, Indore - 452001, Near Madhuganj Talkies",Textile Manufacturers
48,Indore,textile-manufacturer,"Prateek Textile Agency in Sitla Mata Bazaar, Indore",+(91)-731-2452091,"176, Sitla Mata Bazaar, Indore - 452006, M T Cloth Market","Textile Manufacturers, Textile Retailers, .."
49,Indore,textile-manufacturer,"Swastik Spintex Ltd (Orbit Mall) in Vijay Nagar, Indore",+(91)-731-2551741,"318 Orbit Mall, A B Road, Vijay Nagar, Indore - 452010",Textile Manufacturers
50,Indore,textile-manufacturer,"Swastik Industrial Textiles in Sanwer Road, Indore",+(91)-731-2720248,"Plot No 12a, Sanwer Road, Indore - 452015, Sec E","Textile Manufacturers, Cloth Merchants, .."
51,Indore,textile-manufacturer,"Jhavery Textiles in Sanwer Road, Indore",+(91)-0731-2420537,"28 A, Sanwer Road, Indore - 452015, Sector A,Indl Area","Textile Manufacturers, Textile Fabric Manufacturers, .."
52,Indore,textile-manufacturer,"Deep Narain Nagu & Co in New Palasia, Indore",+(91)-731-2432347,"20/1, New Palasia, Indore - 452001","Machinery Manufacturers, Textile Manufacturers, .."
53,Indore,textile-manufacturer,"Sanjay Fabrics in Sanwer Road, Indore",+(91)-731-2720187,"39/B, Sanwer Road, Indore - 452015, Sec .-C,Indl. Area","General Stores, Textile Fabric Manufacturers, .."
54,Indore,textile-manufacturer,"Chandni Textiles in Gumasta Nagar, Indore",+(91)-731-2780025,"111-K, Gumasta Nagar, Indore - 452009, Near Power House, Scheme No 71, Sector A","Textile Manufacturers, Textile Retailers, .."
55,Indore,textile-manufacturer,"Sourabh Industries in Sukhliya, Indore",+(91)-731-4023264,"129 Sector A, Sukhliya, Indore - 452010","Textile Manufacturers, Cloth Manufacturers"
56,Indore,textile-manufacturer,"Winner Textile in Sanwer Road, Indore",+(91)-731-2721518,"264, Sanwer Road, Indore - 452015, Sector F","Textile Manufacturers, Yarn Manufacturers, .."
57,Indore,textile-manufacturer,"Surbhi Textiles in Sanwer Road, Indore",+(91)-731-4047112,"34 B, Sanwer Road, Indore - 452015, Sector C","Textile Manufacturers, Handloom Fabric Manufacturers, .."
58,Indore,textile-manufacturer,"K M Textiles in Mt Cloth Market, Indore",+(91)-731-2450485,"263/64, Mt Cloth Market, Indore - 452002","Textile Manufacturers, Textile Fabric Manufacturers, .."
59,Indore,textile-manufacturer,"Kohinoor Elastic in Polo Ground, Indore",+(91)-9977424488,"50-51,Pologround,Industrial Estate, Polo Ground, Indore - 452015","Textile Manufacturers, Elastic Cord Manufacturers"
60,Indore,textile-manufacturer,"Ramesh Textiles INDIA Pvt Ltd in Sanwer Road, Indore",+(91)-731-2722555,"E-26 ,27 Sector , Sanwer Road, Indore - 452015","Textile Manufacturers, Textile Fabric Manufacturers, .."
61,Indore,textile-manufacturer,"Shree Balaji Synthetics in Mt Cloth Market, Indore",+(91)-731-2452969,"281, Mt Cloth Market, Indore - 452002","Textile Manufacturers, Textile Fabric Manufacturers, .."
62,Indore,textile-manufacturer,"Ramesh Textile in Mt Cloth Market, Indore",+(91)-731-2459170,"No 48, Mt Cloth Market, Indore - 452002",Textile Manufacturers
63,Indore,textile-manufacturer,"Pankaj Garments in Khajuri Bazar, Indore",+(91)-9826041546,"623 Saraswati Market, Mg Raod, Khajuri Bazar, Indore - 452001, S","School Uniform Manufacturers, Textile Manufacturers, .."
64,Indore,textile-manufacturer,"Hira Textiles in Riverside Road, Indore",+(91)-731-2435867,"G-19,F-21 Prakash Plaza, Riverside Road, Indore - 452001","Readymade Garment Manufacturers, Textile Fabric Manufacturers, .."
65,Indore,textile-manufacturer,"Suresh Chandra & Co in Sanwer Road, Indore",+(91)-731-2720025,"122 A, 123 B, Sanwer Road, Indore - 452015, Sec E","General Stores, Cloth Manufacturers, .."
66,Indore,textile-manufacturer,"I K Industries in Sanwer Road, Indore",+(91)-731-2720649,"B 9, Sanwer Road, Indore - 452015, Sector C","Textile Manufacturers, Handloom Fabric Manufacturers, .."
67,Indore,textile-manufacturer,"Deshna textiles pvt ltd in Marothiya Bazar, Indore",+(91)-7806011313,"Narsingh Bazar, Marothiya Bazar, Indore - 452007, Front Of Narsingh Mandir",Textile Manufacturers
68,Indore,textile-manufacturer,"K B Textile in Mt Cloth Market, Indore",+(91)-731-2450093,"77, Mt Cloth Market, Indore - 452002, Free Ganj Gate","Textile Manufacturers, Textile Fabric Manufacturers, .."
69,Indore,textile-manufacturer,"Arti Textile in Mt Cloth Market, Indore",+(91)-9826010985,"Shop No. 237, Mt Cloth Market, Indore - 452002","School Uniform Manufacturers, Textile Manufacturers"
70,Indore,textile-manufacturer,"Poonam Textile in Mt Cloth Market, Indore",+(91)-9826067622,"218, Mt Cloth Market, Indore - 452002",Textile Manufacturers
71,Indore,textile-manufacturer,"Baldwa Trading Company in Mt Cloth Market, Indore",+(91)-731-2459175,"2, Singi Godown, M.t. Cloth Market, Mt Cloth Market, Indore - 452002","Textile Manufacturers, Cloth Merchants"
72,Indore,textile-manufacturer,"Shalimar Synthetics in Jawahar Road, Indore",+(91)-9669017777,"43/46, M T Cloth Market, Jawahar Road, Indore - 452001, Near Mahaveer Chowk","Textile Manufacturers, Textile Wholesalers, .."
73,Indore,textile-manufacturer,"Manu Textiles in Mt Cloth Market, Indore",+(91)-9826088788,"51 Nishit Plaza 1st Floor Nalia Bakhal, Bharat Marg, Mt Cloth Market, Indore - 452002, Opposite Keshrimal Chunawala","Textile Manufacturers, Textile Retailers, .."
74,Indore,textile-manufacturer,"Pakiza Textiles in Indore Gpo, Indore",+(91)-7312483553,"Indore Gpo, Indore - 452001",Textile Manufacturers
75,Indore,textile-manufacturer,"Sharda Textiles in Polo Ground, Indore",+(91)-731-4023984,"34a, Polo Ground, Indore - 452015, Indl Estate","Textile Manufacturers, Textile Fabric Manufacturers, .."
76,Indore,textile-manufacturer,"Central India Textiles Industries in Polo Ground, Indore",+(91)-9425903767,"C 111  Polo Ground Industrial Estate, Polo Ground, Indore - 452015, Opp Jawahar Ice Factory Frst Flr","Textile Manufacturers, Textile Fabric Manufacturers, .."
77,Indore,textile-manufacturer,"Ratnak Textile Pvt Ltd in Sanwer Road, Indore",+(91)-731-2720057,"E13 Industrial Estate, Sanwer Road, Indore - 452015, Sec C","Textile Manufacturers, Textile Fabric Manufacturers, .."
78,Indore,textile-manufacturer,"Shree Kishandas & Co in Mt Cloth Market, Indore",+(91)-731-2451964,"Shop no 65/2, Govardhan chowk, Mt Cloth Market, Indore - 452002, Near Govardha Chowk","Textile Manufacturers, Textile Fabric Manufacturers, .."
79,Indore,textile-manufacturer,"Itisha Apparels in Indore City, Indore",+(91)-731-3048085,"No 623 Khajuri Bazaar 2nd Floor, Saraswati Market, Indore City, Indore - 452002","Party Wear Retailers, Boys Jeans Retailers, .."
80,Indore,textile-manufacturer,"Cil Industries Ltd in Vallabh Nagar, Indore",+(91)-0731-4045603,"301 Oasis Trade Centre 22/20, Y N Rd, Vallabh Nagar, Indore - 452003","Textile Manufacturers, Textile Exporters"
81,Indore,textile-manufacturer,"Jhavery Textiles in Indore City, Indore",+(91)-731-2362009,"60, Narsingh Bazar, Indore, Indore City, Indore - 452002",Textile Manufacturers
82,Indore,textile-manufacturer,"Samaria Fabrics in Bhagirathpura, Indore",+(91)-731-2422034,"Bapu Market, Bhagirathpura, Indore - 452003",Textile Manufacturers
83,Indore,textile-manufacturer,"Samria Processing Co Pvt Ltd in Sanwer Road, Indore",+(91)-731-2721555,"21 C, Sanwer Road, Indore - 452015, Sector C,Indl Area","Textile Manufacturers, Textile Fabric Manufacturers, .."
84,Indore,textile-manufacturer,"R N Textile in Sanwer Road, Indore",+(91)-731-2720011,"E24/25 Indl Area, Sanwer Road, Indore - 452015, Sec C","Textile Manufacturers, Textile Fabric Manufacturers, .."
85,Indore,textile-manufacturer,"Ruchi Fabriccs Pvt Ltd in Sanwer Road, Indore",+(91)-731-2720528,"32-33, Sanwer Road, Indore - 452015, Sector D 2,Indl Area","Textile Manufacturers, Textile Fabric Manufacturers, .."
86,Indore,textile-manufacturer,"Samaria Fashions Pvt Ltd in Sanwer Road, Indore",+(91)-731-4047715,"C 2 B, Sanwer Road, Indore - 452015, Sector C","Textile Manufacturers, Textile Fabric Manufacturers, .."
87,Indore,textile-manufacturer,"Textiles Committer in Navlakha, Indore",+(91)-0731-2401243,"C 1f Indira Complex, Main Road, Navlakha, Indore - 452001","Textile Manufacturers, Textile Fabric Manufacturers, .."
88,Indore,textile-manufacturer,"Mehra Enterprises in Ashok Nagar, Indore",+(91)-9131611706,"499 B, Ashok Nagar, Ashok Nagar, Indore - 452001, Near 60 Feet Road, Airport Road Indore","Readymade Garment Manufacturers, Tailors, .."
89,Indore,textile-manufacturer,"Anilkumar & Company in Badasarafa Indore, Indore",+(91)-731-2459533,"55, Bada Sarafa, Indore - 452002, Badasarafa Indore, Indore - 452002",Textile Manufacturers
90,Indore,textile-manufacturer,"Briliant Tex Chem Pvt Ltd in Indore City, Indore",+(91)-9302110448,"Apollo Twr, Mg Rd, Indore City, Indore - 452002",Textile Manufacturers
91,Indore,textile-manufacturer,"Parth Textiles in Pardesipura, Indore",+(91)-9893575078,"108, 2nd Floor, Readymade Complex, Pardesipura, Indore - 452010","T Shirt Manufacturers, School Uniform Manufacturers, .."
92,Indore,textile-manufacturer,"Mandhanya Hot Line Buro in Vallabh Nagar, Indore",+(91)-731-2450001,"62 M T Cloth Market ,Indore Cloth Market, Indore, Madhya Pradesh ( Central )- 452002, Vallabh Nagar, Indore - 452003",Textile Manufacturers
93,Indore,textile-manufacturer,"Ramayan Telore in Kanadia Road, Indore",+(91)-731-2494770,"45, Main Road, Kanadia Road, Indore - 452016, Near Subji Mandi","Textile Manufacturers, Chemical Textile Colour Manufacturers, .."
94,Indore,textile-manufacturer,"Anmol Textiles in Mechanic Nagar, Indore",+(91)-731-2464637,"397, Vishnupuri, Nx, Mechanic Nagar, Indore - 452018, Opp. To My Car Showroom","Textile Manufacturers, Cleaning Duster Manufacturers, .."
95,Indore,textile-manufacturer,"Akshay Textiles in Khajrana, Indore",+(91)-9039078692,"No. 130 B, Ilyas Colony, Khajrana, Indore - 452016, Near Ali Kirana Store,","Textile Manufacturers, Blower Manufacturers, .."
96,Indore,textile-manufacturer,"Akshat Textiles in Sanwer Road, Indore",+(91)-731-2723085,"53-54, Sanwer Road, Indore - 452015, Sector E","Textile Manufacturers, Duster Manufacturers, .."
97,Indore,textile-manufacturer,"Vishwakarma Trading Co in Sanwer Road, Indore",+(91)-731-2720284,"270, Sanwer Road, Indore - 452015, Sec E","Textile Manufacturers, Textile Fabric Manufacturers, .."
0,Indore,textile-manufacturer,"Agarwal Bedding Solutions Pvt Ltd in C G Road, Ahmedabad",+(91)-7046221100,"No 201,202,203,2nd Floor,  Rembrandt Building, Sv Desai Marg, C G Road, Ahmedabad - 380009, Opposite CG Sqaure Mall","Curtain Dealers, Mattress Manufacturers, .."
1,Indore,textile-manufacturer,"Vandana Handicraft in Sitapura Industrial Area, Jaipur",+(91)-9152579647,"J-1099, Sitapura Industrial Area, Jaipur - 302022, Opposite Cepate College","Women Kurti Manufacturers, Bed Sheet Wholesalers, .."
2,Indore,textile-manufacturer,"Sapphire Synthetics in Bhilwara City, Bhilwara",+(91)-9152278184,"207- 2nd Floor, Arihant Tower, Bhilwara Textile Market, Bhilwara City, Bhilwara - 311001, Nr Pur Road","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
3,Indore,textile-manufacturer,"B.P.GULL TRADERS in Gokak, Belgaum",+(91)-9152708046,"CTS NO 2369/A, Main Road, Gokak, Belgaum - 591307, Market Road","Saree Retailers, Silk Saree Retailers, .."
4,Indore,textile-manufacturer,"Mihir Tex in Bhiwandi, Mumbai",+(91)-9152288628,"309, Vardhman Arcade,, Bhiwandi Wada Road, Bhiwandi, Thane - 421302, Above Bank Of Baroda","Cloth Wholesalers, Textile Manufacturers, .."
5,Indore,textile-manufacturer,"Aryavart Textiles in Basni, Jodhpur",+(91)-9152890223,"M.I.A. 1st Phase, Basni, Jodhpur - 342005, Near Mediplus Hospital","Textile Manufacturers, Fabric Dyeing Services, .."
6,Indore,textile-manufacturer,"L D Suitings Pvt Ltd in Bhilwara Ho, Bhilwara",+(91)-1482-260627,"4th Phase Riico Area, Pratap Nagar Petorl Pump, Bhilwara Ho, Bhilwara - 311001, Riico Indl Area","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
7,Indore,textile-manufacturer,"Janta Textile Works in Industrial Area A, Ludhiana",+(91)-9152134396,"Plot Number- 208, Industrial Area A, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","Shawl Manufacturers, Woollen Shawl Manufacturers, .."
8,Indore,textile-manufacturer,"Shri Ram International Company in Chandni Chowk, Delhi",+(91)-9810157843,"4434, Vishnu Bazar, Cloth Market, Fatehpuri, Chandni Chowk, Delhi - 110006, Near Fatehpuri Masjid","Readymade Garment Retailers, Fabric Manufacturers, .."
9,Indore,textile-manufacturer,"Maga Synthetics in Bhilwara City, Bhilwara",+(91)-9152865397,"Shop No 36, Ground Floor Tirumala Tower, Gandhi Nagar, Bhilwara City, Bhilwara - 311001, Near Ganesh Temple","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
10,Indore,textile-manufacturer,"Moola Shah Mulakh Raj in Fatehpuri, Delhi",+(91)-9152929144,"4717, Cloth Market, Laxmi Bazar, Fatehpuri, Delhi - 110006, Near Old Delhi Railway Station","Face Mask Manufacturers, Fabric Wholesalers, .."
11,Indore,textile-manufacturer,"Alpine Expo Tex Pvt Ltd in Okhla Industrial Area Phase 1, Delhi",+(91)-11-40536801,"Plot Number C 102, Okhla Industrial Area Phase 1, Delhi - 110020","Fabric Wholesalers, Ladies Readymade Garment Manufacturers, .."
12,Indore,textile-manufacturer,"Navkar Rayons Pvt. Ltd. in Bhilwara City, Bhilwara",+(91)-9152806679,"425 / U - Navkar Tower, Pur Road, Bhilwara City, Bhilwara - 311001, Near Om Textile Tower","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
13,Indore,textile-manufacturer,"Aurangabad Silk Mills in Aurangabad Railway Station, Aurangabad-Maharashtra",+(91)-9152454330,"Silk Milk Compound, Paithan Road, Aurangabad Railway Station, Aurangabad-Maharashtra - 431005, Near Majeediya Estate, Silk Mills Compound","Textile Manufacturers, Saree Manufacturers, .."
14,Indore,textile-manufacturer,"Jagdamba Textile in Jhotwara, Jaipur",+(91)-9978940232,"Shop No.204,205, 1st Floor, Khatipura Road, Jhotwara, Jaipur - 302016, Opposite   Govardhan  Mall","Fabric Wholesalers, Textile Manufacturers, .."
15,Indore,textile-manufacturer,"S K Trading Co in Malad West, Mumbai",+(91)-7977306951,"31, Malad Shopping Centre, 1st Floor, Malad West, Mumbai - 400064, Near Shiv Temple, Near Station","T Shirt Printers, Fabric Retailers, .."
16,Indore,textile-manufacturer,"Ahuja Textile Mill in Kashmir Nagar, Ludhiana",+(91)-9803804884,"Street No. 1, Gaushala Road, Kashmir Nagar, Ludhiana - 141008, Opposite Gilson Gas,","Cloth Wholesalers, Shawl Manufacturers, .."
17,Indore,textile-manufacturer,"Venkata Krishna Textiles in Woriyur, Trichy",+(91)-431-4975667,"No 39, Panchavarna Koil Street,Thiruthanthoni Road, Woriyur, Trichy - 620003, Opposite to Post Office","Textile Retailers, Silk Saree Wholesalers, .."
18,Indore,textile-manufacturer,"Khem Chand Jain in Chandni Chowk, Delhi",+(91)-9152290480,"1290 Vaid Vada, Mali wara, Chandni Chowk, Delhi - 110006, Nai Sarak","Readymade Garment Retailers, Fabric Wholesalers, .."
19,Indore,textile-manufacturer,"Evergreen Uniforms in Industrial Area A, Ludhiana",+(91)-9501232332,"Plot No. 329/30, RK Road, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","T Shirt Manufacturers, Jacket Manufacturers, .."
20,Indore,textile-manufacturer,"Jay Chehar Fashion in Ring Road, Surat",+(91)-261-2330842,"H-12, Surat Textile Market, Ring Road, Surat - 395002, Near Sahara Darwaja","Saree Wholesalers, Textile Manufacturers, .."
21,Indore,textile-manufacturer,"Solitaire Home Furnishing in Panipat City, Panipat",+(91)-9152673551,"Origin Handloom, GT Road, Panipat City, Panipat - 132103, Opposite Pillar Number 47, Near-Railway Road","Blanket Wholesalers, Bed Sheet Manufacturers, .."
22,Indore,textile-manufacturer,"Pothys Hyper in T Nagar, Chennai",+(91)-8939593990,"No 84 / 85, Usman Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
23,Indore,textile-manufacturer,"Royal Fab in Ring Road, Surat",+(91)-261-2312964,"L/1070 Surat Textile Market, Ring Road, Surat - 395002","Saree Wholesalers, Saree Retailers, .."
24,Indore,textile-manufacturer,"H P Singh Agencies Pvt Ltd in Nehru Place, Delhi",+(91)-9152470822,"G-1,Vaikunth,82-83, Nehru Place, Delhi - 110019, Near Dtc Bus Terminal Parking","Readymade Garment Retailers, Fabric Wholesalers, .."
25,Indore,textile-manufacturer,"Ajay Kumar Pratik Kumar in Gandhi Nagar, Delhi",+(91)-9312402305,"9/696, Kishan Dutt Gali, Subhash Road, Gandhi Nagar, Delhi - 110031, Opposite Wooden Box Factory","Readymade Garment Retailers, Readymade Garment Manufacturers, .."
26,Indore,textile-manufacturer,"Fabric Trades in Subhash Nagar, Delhi",+(91)-9152478495,"Head Office 9/56, Subhash Nagar, Delhi - 110027, Opposite Ansal Tower","Readymade Garment Retailers, Readymade Garment Wholesalers, .."
27,Indore,textile-manufacturer,"Dhana Lakshmi Textile Industries in Syamala Nagar, Rajahmundry",+(91)-883-2468906,"78-15/14, Dhana Lakshmi Street, Syamala Nagar, Rajahmundry - 533103, Behind Rtc Complex Lane","Saree Wholesalers, Cloth Merchants, .."
28,Indore,textile-manufacturer,"Mayur Decor Mayur Home in Panipat City, Panipat",+(91)-9996922229,"85-86, Part-1, HUDA, Sector-25, Panipat City, Panipat - 132103, Opp.Khadi Ashram","Blanket Manufacturers, Bed Sheet Wholesalers, .."
29,Indore,textile-manufacturer,"Pothys in T Nagar, Chennai",+(91)-9152751931,"No 15, Nageshwaran Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
30,Indore,textile-manufacturer,"Shiv Shakti Synthetics & Ankit Suitings in Bhilwara HO, Bhilwara",+(91)-9152472612,"Shop No - 10, New Cloth Market, Pur Road, Bhilwara HO, Bhilwara - 311001, Near Gangapur Chouraha","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
31,Indore,textile-manufacturer,"Kalanjiyam in T Nagar, Chennai",+(91)-44-24323407,"Shop No 38, Ranganathan Street, T Nagar, Chennai - 600017, Near Railway Station","Readymade Garment Retailers, Tailors For Women, .."
32,Indore,textile-manufacturer,"Citex Overseas in Sanwer Road, Indore",+(91)-7415020001,"plot no 2 sector D, Sanwer Road, Indore - 452015, opposite banganga polic station","Textile Manufacturers, Cotton Manufacturers, .."
33,Indore,textile-manufacturer,"Nayak Textile Pvt Ltd (Factory) in Indore City, Indore",+(91)-8871363631,"2 South Yashwant Ganj, M. T. Cloth Market, Indore City, Indore - 452002, Near Naveenchitra Tokij","Textile Manufacturers, Flannel Cloth Manufacturers, .."
34,Indore,textile-manufacturer,"Jivan Jyoti Textile Traders in Yn Road, Indore",+(91)-731-2530395,"305, 3rd Floor, UG 6B, Starlit Tower, 29 Y N Road, Yn Road, Indore - 452003, Opposite State Bank Of India","Non Woven Fabric Bag Manufacturers, Fabric Manufacturers, .."
35,Indore,textile-manufacturer,"Nakoda Textiles in Malwa Mill, Indore",+(91)-9755316161,"339, SHIVAJI NAGAR, Malwa Mill, Indore - 452003, NEAR MALWA MILL","Textile Manufacturers, Flannel Cloth Manufacturers, .."
